1001,HBD6273,1001,1020,2014-01-09 00:59:59.995,1020,2711、1061,12,0,0,12,0,0,0,HBD6273,2351671,01-6月 -15 08.31.43.0770000 上午,,已确认,3456
1001,JA89583,1001,1020,2014-01-09 00:59:59.995,1020,1167,10,0,0,10,0,0,0,JA89583,2351672,01-6月 -15 08.31.43.0770000 上午,,已确认,12365
1001,JA89626,1001,1020,2014-01-09 00:59:59.995,1020,1001,10,0,0,10,0,0,0,JA89626,2351673,01-6月 -15 08.31.43.0770000 上午,,已确认,13171
1001,JA89879,1001,1020,2014-01-09 00:59:59.995,1020,1167、1262,8,0,0,8,0,0,0,JA89879,2351674,01-6月 -15 08.31.43.0770000 上午,,已确认,1401
1001,SJBV085,1001,1020,2014-01-09 00:59:59.995,1020,1068,10,0,0,10,0,0,0,SJBV085,2351675,01-6月 -15 08.31.43.0770000 上午,,已确认,1467
1001,WA7B268,1001,1020,2014-01-09 00:59:59.995,1020,1067,11,0,0,11,0,0,0,WA7B268,2351676,01-6月 -15 08.31.43.0770000 上午,,已确认,6566
1001,WA7B271,1001,1020,2014-01-09 00:59:59.995,1020,1067、1062,12,0,0,12,0,0,0,WA7B271,2351677,01-6月 -15 08.31.43.0770000 上午,,已确认,13309
1001,WA7D217,1001,1020,2014-01-09 00:59:59.995,1020,2711,8,0,0,8,0,0,0,WA7D217,2351678,01-6月 -15 08.31.43.0770000 上午,,已确认,13514
1001,1,1001,1020,2014-01-09 01:00:00.000,1020,1070,8,0,0,8,0,0,0,GF63285,2351679,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,2,1001,1020,2014-01-09 01:00:00.000,1020,1070,10,0,0,10,0,0,0,GF63880,2351680,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,3,1001,1020,2014-01-09 00:59:59.995,1020,1070,8,0,0,8,0,0,0,GF63881,2351681,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,4,1001,1020,2014-01-09 00:59:59.995,1020,1070,10,0,0,10,0,0,0,GF63892,2351682,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,5,1001,1020,2014-01-09 00:59:59.995,1020,1070,8,0,0,8,0,0,0,HA94233,2351683,01-6月 -15 08.31.43.0770000 上午,,已确认,12928
1001,6,1001,1020,2014-01-09 00:59:59.995,1020,1067,10,0,0,10,0,0,0,HAH1285,2351684,01-6月 -15 08.31.43.0770000 上午,,已确认,9337
1001,7,1001,1020,2014-01-09 00:59:59.995,1020,1058,9,0,0,9,0,0,0,HAH1346,2351685,01-6月 -15 08.31.43.0770000 上午,,已确认,1376
1001,8,1001,1020,2014-01-09 00:59:59.995,1020,1261,10,0,0,10,0,0,0,HAH1365,2351686,01-6月 -15 08.31.43.0770000 上午,,已确认,2538
1001,9,1001,1020,2014-01-09 00:59:59.995,1020,1060,10,0,0,10,0,0,0,HAH1375,2351687,01-6月 -15 08.31.43.0770000 上午,,已确认,11141
1001,10,1001,1020,2014-01-09 00:59:59.995,1020,1261、1058,8,0,0,8,0,0,0,HAH5757,2351688,01-6月 -15 08.31.43.0770000 上午,,已确认,12494
1001,11,1001,1020,2014-01-09 00:59:59.995,1020,1067,10,0,0,10,0,0,0,HAH9195,2351689,01-6月 -15 08.31.43.0770000 上午,,已确认,9337
1001,12,1001,1020,2014-01-09 00:59:59.995,1020,1066、1060,9,0,0,9,0,0,0,HAH9235,2351690,01-6月 -15 08.31.43.0770000 上午,,已确认,12951
1001,13,1001,1020,2014-01-09 00:59:59.995,1020,1469、1344,10,0,0,10,0,0,0,HAK9166,2351691,01-6月 -15 08.31.43.0770000 上午,,已确认,1490
1001,14,1001,1020,2014-01-09 00:59:59.995,1020,1067,2,0,0,2,0,0,0,HAK9221,2351692,01-6月 -15 08.31.43.0770000 上午,,已确认,2514
1001,15,1001,1020,2014-01-09 00:59:59.995,1020,1262,10,0,0,10,0,0,0,HAK9279,2351693,01-6月 -15 08.31.43.0770000 上午,,已确认,13057
1001,16,1001,1020,2014-01-09 00:59:59.995,1020,1070,10,0,0,10,0,0,0,HAK9298,2351694,01-6月 -15 08.31.43.0770000 上午,,已确认,11138
1001,17,1001,1020,2014-01-09 00:59:59.995,1020,1063,9,0,0,9,0,0,0,HAP2119,2351695,01-6月 -15 08.31.43.0770000 上午,,已确认,1180
1001,18,1001,1020,2014-01-09 00:59:59.995,1020,2252、1067,10,0,0,10,0,0,0,HAP2228,2351696,01-6月 -15 08.31.43.0770000 上午,,已确认,9337
1001,19,1001,1020,2014-01-09 00:59:59.995,1020,1058,9,0,0,9,0,0,0,HAP2239,2351697,01-6月 -15 08.31.43.0770000 上午,,已确认,1177
